Date,Open,High,Low,Close,Volume,MarketCap,CryptoName,market_billion,Change
2018-12-06,0.9914,1.01,0.9821,0.9983,3702066873.0,1853258432.0,tether,1.853258432,0.006959854750857392
2018-12-05,1.0,1.0,0.9867,0.993,3119796461.0,1843363374.0,tether,1.843363374,-0.007000000000000006
2018-12-04,0.9953,1.01,0.984,1.0,3048831081.0,1856479288.0,tether,1.856479288,0.004722194313272418
2018-12-03,0.9967,1.01,0.989,0.9966,3069963646.0,1850098416.0,tether,1.850098416,-0.00010033109260558742
2018-12-02,0.9998,1.0,0.9934,0.9984,3221855294.0,1853398856.0,tether,1.853398856,-0.0014002800560112701
2018-12-01,0.995,1.02,0.9822,1.0,3306556081.0,1858375216.0,tether,1.858375216,0.005025125628140708
2018-11-30,0.9966,1.01,0.9865,0.9918,4065662222.0,1841241018.0,tether,1.841241018,-0.004816375677302856
2018-11-29,0.9952,1.01,0.9921,0.9974,4348557871.0,1851552529.0,tether,1.851552529,0.002210610932475864
2018-11-28,0.9833,1.01,0.9801,0.9986,4765620000.0,1853863586.0,tether,1.853863586,0.015559849486423362
2018-11-27,0.979,0.9917,0.9663,0.9843,4071230000.0,1827201658.0,tether,1.827201658,0.005413687436159317
2018-11-26,0.975,0.9926,0.9679,0.9772,4696030000.0,1814175146.0,tether,1.814175146,0.002256410256410236
2018-11-25,0.9785,0.9906,0.9612,0.981,5223930000.0,1821092174.0,tether,1.821092174,0.00255493101686249
2018-11-24,0.9819,0.993,0.9649,0.9802,3549490000.0,1770697939.0,tether,1.770697939,-0.0017313372033812351
2018-11-23,0.9909,1.0,0.9758,0.9826,3775250000.0,1774935805.0,tether,1.774935805,-0.008376223635079194
2018-11-22,0.9848,0.9998,0.9806,0.9982,3287830000.0,1803148499.0,tether,1.803148499,0.013606823720552363
2018-11-21,0.9734,0.9964,0.9647,0.9875,4348950000.0,1783848690.0,tether,1.78384869,0.014485309225395522
2018-11-20,0.9776,0.993,0.95,0.9688,5908970000.0,1750059571.0,tether,1.750059571,-0.009001636661211159
2018-11-19,0.994,1.0,0.9762,0.9827,5189080000.0,1726088332.0,tether,1.726088332,-0.011368209255533175
2018-11-18,0.9852,0.995,0.9833,0.9925,3037000000.0,1743306535.0,tether,1.743306535,0.007409663012586363
2018-11-17,0.99,0.9929,0.9848,0.9859,2909490000.0,1731601740.0,tether,1.73160174,-0.004141414141414134
2018-11-16,0.9832,0.9923,0.979,0.987,3454560000.0,1684284326.0,tether,1.684284326,0.0038649308380797657
2018-11-15,0.9726,0.9926,0.9624,0.982,4956910000.0,1675743686.0,tether,1.675743686,0.00966481595722801
2018-11-14,0.9832,1.0,0.9642,0.9666,4749050000.0,1649502332.0,tether,1.649502332,-0.016883645240032493
2018-11-13,0.9878,0.9948,0.9799,0.9851,2679670000.0,1681026767.0,tether,1.681026767,-0.002733346831342413
2018-11-12,0.9903,0.9976,0.9872,0.9891,2716680000.0,1687903647.0,tether,1.687903647,-0.00121175401393515
2018-11-11,0.9972,1.0,0.9905,0.9905,2634060000.0,1690145885.0,tether,1.690145885,-0.006718812675491304
2018-11-10,0.9954,0.999,0.9907,0.9972,2558040000.0,1771412226.0,tether,1.771412226,0.0018083182640144906
2018-11-09,0.9944,0.9999,0.9888,0.9948,2643090000.0,1767241188.0,tether,1.767241188,0.00040225261464206253
2018-11-08,0.9923,0.9997,0.9895,0.9943,2951660000.0,1766354754.0,tether,1.766354754,0.002015519500151166
2018-11-07,0.9935,0.9985,0.9895,0.9933,3266710000.0,1764466417.0,tether,1.764466417,-0.00020130850528443783
2018-11-06,0.9948,0.9969,0.9878,0.9928,3076640000.0,1765260478.0,tether,1.765260478,-0.002010454362685969
2018-11-05,0.9898,1.01,0.9898,0.9932,2757810000.0,1764299434.0,tether,1.764299434,0.0034350373812891077
2018-11-04,0.999,1.0,0.9457,0.9887,2955200000.0,1756362381.0,tether,1.756362381,-0.010310310310310286
2018-11-03,0.9931,1.01,0.9929,0.9994,2117390000.0,1775414505.0,tether,1.775414505,0.006343772026986177
2018-11-02,0.9907,0.9961,0.9769,0.9935,2373920000.0,1764876771.0,tether,1.764876771,0.0028262844453417024
2018-11-01,0.9874,1.02,0.9873,0.9917,2043660000.0,1761712964.0,tether,1.761712964,0.004354871379380161
2018-10-31,0.9985,1.01,0.9839,0.9881,2152470000.0,1755321398.0,tether,1.755321398,-0.010415623435152805
2018-10-30,0.9959,0.9998,0.9842,0.9967,1983070000.0,1820341578.0,tether,1.820341578,0.0008032935033638146
2018-10-29,0.9964,1.01,0.9917,0.9969,2296810000.0,1920370845.0,tether,1.920370845,0.0005018065034123404
2018-10-28,0.9952,0.9989,0.9915,0.9985,1729890000.0,1923441561.0,tether,1.923441561,0.0033159163987139073
2018-10-27,0.9878,0.9973,0.987,0.9931,1671750000.0,1913123646.0,tether,1.913123646,0.0053654585948572295
2018-10-26,0.9886,0.9905,0.9813,0.9898,1881270000.0,1906751043.0,tether,1.906751043,0.0012138377503540145
2018-10-25,0.9904,0.9915,0.9849,0.9888,1677800000.0,1904828474.0,tether,1.904828474,-0.0016155088852988033
2018-10-24,0.986,0.9886,0.9825,0.9886,1781560000.0,2003344845.0,tether,2.003344845,0.0026369168356998444
2018-10-23,0.9849,0.9904,0.9825,0.988,2111740000.0,2002027671.0,tether,2.002027671,0.0031475276677835227
2018-10-22,0.9857,0.9952,0.9763,0.984,2213350000.0,2043194835.0,tether,2.043194835,-0.001724662676270706
2018-10-21,0.9843,0.9889,0.975,0.9835,2188330000.0,2042260445.0,tether,2.042260445,-0.0008127603372954505
2018-10-20,0.9882,0.9909,0.9776,0.9838,2094040000.0,2042848073.0,tether,2.042848073,-0.004452539971665614
2018-10-19,0.9813,0.9893,0.978,0.9877,2322570000.0,2050906665.0,tether,2.050906665,0.006521960664424817
2018-10-18,0.9725,0.9851,0.9673,0.9809,2485030000.0,2085717771.0,tether,2.085717771,0.008637532133676054
2018-10-17,0.9771,0.9787,0.9663,0.9712,2569210000.0,2142931950.0,tether,2.14293195,-0.006038276532596476
2018-10-16,0.9792,0.9854,0.9694,0.9752,2585550000.0,2200354168.0,tether,2.200354168,-0.004084967320261442
2018-10-15,0.9931,0.9931,0.9253,0.9801,5891700000.0,2456639187.0,tether,2.456639187,-0.013090323230289006
2018-10-14,0.9879,0.9959,0.9842,0.9896,2008170000.0,2480279757.0,tether,2.480279757,0.0017208219455410818
2018-10-13,0.995,0.9955,0.9849,0.988,1961540000.0,2674069170.0,tether,2.67406917,-0.007035175879396991
2018-10-12,0.9987,0.9987,0.9837,0.9941,2962380000.0,2690459260.0,tether,2.69045926,-0.004605987784119404
2018-10-11,0.9929,1.02,0.9873,0.993,3772600000.0,2687547150.0,tether,2.68754715,0.00010071507704702284
2018-10-10,0.9953,1.0,0.9908,0.9935,2295300000.0,2688835407.0,tether,2.688835407,-0.0018084999497638026
2018-10-09,0.9964,0.9998,0.9919,0.9968,2183500000.0,2697704351.0,tether,2.697704351,0.0004014452027298946
2018-10-08,0.9962,1.0,0.9901,0.9958,2594100000.0,2794674054.0,tether,2.794674054,-0.00040152579803247936
2018-10-07,0.9979,1.0,0.9926,0.9966,2187670000.0,2796927611.0,tether,2.796927611,-0.0013027357450646035
2018-10-06,0.9965,1.0,0.9958,0.9972,2238520000.0,2798499207.0,tether,2.798499207,0.0007024586051178353
2018-10-05,0.9962,1.0,0.99,0.9958,2330830000.0,2794573023.0,tether,2.794573023,-0.00040152579803247936
2018-10-04,0.9983,1.0,0.9884,0.9962,2374680000.0,2795715237.0,tether,2.795715237,-0.00210357607933486
2018-10-03,1.0,1.01,0.9914,0.9986,2812780000.0,2802405746.0,tether,2.802405746,-0.0013999999999999568
2018-10-02,0.9954,1.0,0.994,0.9997,2818190000.0,2805694872.0,tether,2.805694872,0.004319871408479086
2018-10-01,0.9968,1.01,0.9937,0.9979,3069480000.0,2800598411.0,tether,2.800598411,0.0011035313001605035
2018-09-30,1.0,1.01,0.991,1.0,3307320000.0,2807432047.0,tether,2.807432047,0.0
2018-09-29,1.0,1.01,0.9908,0.9996,3249000000.0,2805304780.0,tether,2.80530478,-0.00039999999999995595
2018-09-28,0.9948,1.01,0.9881,1.0,3447280000.0,2810406854.0,tether,2.810406854,0.005227181342983497
2018-09-27,1.0,1.01,0.9779,0.9971,3408680000.0,2798302758.0,tether,2.798302758,-0.0029000000000000137
2018-09-26,1.0,1.01,0.9909,1.0,3380990000.0,2812399414.0,tether,2.812399414,0.0
2018-09-25,1.01,1.01,0.9931,1.0,3572280000.0,2807656561.0,tether,2.807656561,-0.00990099009900991
2018-09-24,0.9994,1.01,0.9943,1.0,2852810000.0,2808189781.0,tether,2.808189781,0.0006003602161297228
2018-09-23,0.9962,1.01,0.9927,0.9995,2804770000.0,2805052202.0,tether,2.805052202,0.0033125878337684008
2018-09-22,0.992,1.02,0.9827,1.0,3352660000.0,2809003644.0,tether,2.809003644,0.008064516129032265
2018-09-21,0.9987,1.02,0.9751,0.9944,5090540000.0,2790784354.0,tether,2.790784354,-0.004305597276459479
2018-09-20,0.9995,1.01,0.9905,1.0,2689090000.0,2760666625.0,tether,2.760666625,0.0005002501250624762
2018-09-19,1.01,1.01,0.9646,1.0,2635660000.0,2758323667.0,tether,2.758323667,-0.00990099009900991
2018-09-18,1.01,1.01,0.9806,1.0,2687350000.0,2762623685.0,tether,2.762623685,-0.00990099009900991
2018-09-17,0.999,1.01,0.9953,1.0,2854420000.0,2767750629.0,tether,2.767750629,0.0010010010010010019
2018-09-16,1.0,1.01,0.9952,1.0,2103110000.0,2759067900.0,tether,2.7590679,0.0
2018-09-15,1.01,1.01,0.9937,1.0,2112840000.0,2758792258.0,tether,2.758792258,-0.00990099009900991
2018-09-14,0.999,1.02,0.9883,1.0,2804570000.0,2762926891.0,tether,2.762926891,0.0010010010010010019
2018-09-13,1.0,1.01,0.987,1.01,3009780000.0,2773925014.0,tether,2.773925014,0.010000000000000009
2018-09-12,1.0,1.01,0.9894,1.0,2512200000.0,2759867263.0,tether,2.759867263,0.0
2018-09-11,0.9964,1.02,0.9964,1.0,2375530000.0,2768935890.0,tether,2.76893589,0.0036130068245684944
2018-09-10,0.9988,1.01,0.995,1.0,2300220000.0,2759949955.0,tether,2.759949955,0.00120144173007607
2018-09-09,1.0,1.02,0.9684,1.0,2470930000.0,2770148716.0,tether,2.770148716,0.0
2018-09-08,1.01,1.02,0.9973,1.0,2345090000.0,2768219221.0,tether,2.768219221,-0.00990099009900991
2018-09-07,1.0,1.01,0.9963,1.01,2778320000.0,2773952578.0,tether,2.773952578,0.010000000000000009
2018-09-06,1.01,1.03,0.9892,1.0,3695980000.0,2758930079.0,tether,2.758930079,-0.00990099009900991
2018-09-05,0.9999,1.03,0.9974,1.01,4000180000.0,2778335288.0,tether,2.778335288,0.010101010101010098
2018-09-04,0.9996,1.0,0.9934,0.9995,2758550000.0,2765803807.0,tether,2.765803807,-0.00010004001600639154
2018-09-03,0.9954,1.0,0.993,0.9986,2530750000.0,2798335029.0,tether,2.798335029,0.0032147880249146993
2018-09-02,0.9969,1.01,0.9934,0.9978,2844130000.0,2835998470.0,tether,2.83599847,0.0009027986758952872
2018-09-01,1.0,1.0,0.9852,0.9968,2910380000.0,2733401134.0,tether,2.733401134,-0.0031999999999999806
2018-08-31,1.0,1.01,0.996,1.0,2659230000.0,2751765248.0,tether,2.751765248,0.0
2018-08-30,0.9997,1.01,0.9921,1.0,2764870000.0,2782223800.0,tether,2.7822238,0.0003000900270080694
2018-08-29,1.0,1.02,0.9911,1.0,3024040000.0,2783976548.0,tether,2.783976548,0.0
2018-08-28,0.9977,1.0,0.992,0.9994,2991530000.0,2810438991.0,tether,2.810438991,0.0017039190137315063
2018-08-27,1.0,1.01,0.9832,0.9978,2718980000.0,2805959251.0,tether,2.805959251,-0.0021999999999999797
2018-08-26,1.0,1.01,0.9978,0.9992,1946530000.0,2789982011.0,tether,2.789982011,-0.0008000000000000229
2018-08-25,0.9985,1.0,0.9953,1.0,1958700000.0,2794932476.0,tether,2.794932476,0.0015022533800700508
2018-08-24,0.9984,1.01,0.9943,1.0,2850500000.0,2797110345.0,tether,2.797110345,0.0016025641025641485
2018-08-23,1.0,1.0,0.9936,0.999,2392970000.0,2789281184.0,tether,2.789281184,-0.0010000000000000009
2018-08-22,1.0,1.01,0.9811,1.0,3325510000.0,2823128085.0,tether,2.823128085,0.0
2018-08-21,1.01,1.01,0.9954,1.0,2350790000.0,2824115834.0,tether,2.824115834,-0.00990099009900991
2018-08-20,1.0,1.02,0.997,1.01,2596870000.0,2736812672.0,tether,2.736812672,0.010000000000000009
2018-08-19,1.01,1.01,0.9969,1.0,2622560000.0,2723555849.0,tether,2.723555849,-0.00990099009900991
2018-08-18,1.0,1.01,0.9965,1.0,3247510000.0,2729925657.0,tether,2.729925657,0.0
2018-08-17,1.0,1.01,0.9941,0.9978,3783430000.0,2696090243.0,tether,2.696090243,-0.0021999999999999797
2018-08-16,1.0,1.01,0.994,1.0,2741290000.0,2410077057.0,tether,2.410077057,0.0
2018-08-15,0.995,1.01,0.9933,1.0,3277720000.0,2410149271.0,tether,2.410149271,0.005025125628140708
2018-08-14,1.0,1.02,0.992,0.9975,3917750000.0,2401226002.0,tether,2.401226002,-0.0024999999999999467
2018-08-13,1.0,1.02,0.9947,1.0,2596380000.0,2416600407.0,tether,2.416600407,0.0
2018-08-12,1.01,1.01,0.9949,1.0,4066320000.0,2408319844.0,tether,2.408319844,-0.00990099009900991
2018-08-11,1.0,1.01,0.9785,1.01,2630390000.0,2430850678.0,tether,2.430850678,0.010000000000000009
2018-08-10,1.0,1.01,0.9919,1.0,2887490000.0,2410943627.0,tether,2.410943627,0.0
2018-08-09,1.0,1.01,0.9795,1.0,2626630000.0,2417346621.0,tether,2.417346621,0.0
2018-08-08,1.0,1.02,0.9913,1.0,3421800000.0,2411208413.0,tether,2.411208413,0.0
2018-08-07,0.9994,1.03,0.9953,1.0,2942000000.0,2440893542.0,tether,2.440893542,0.0006003602161297228
2018-08-06,1.0,1.0,0.9982,1.0,2336390000.0,2439455629.0,tether,2.439455629,0.0
2018-08-05,0.998,1.0,0.9963,0.9993,2204100000.0,2435548893.0,tether,2.435548893,0.0013026052104208095
2018-08-04,1.0,1.0,0.9933,0.9985,2526060000.0,2433496821.0,tether,2.433496821,-0.0014999999999999458
2018-08-03,1.0,1.0,0.9958,0.9991,2843800000.0,2434934734.0,tether,2.434934734,-0.0009000000000000119
2018-08-02,0.9987,1.0,0.9952,1.0,2539460000.0,2418735658.0,tether,2.418735658,0.0013016921998597855
2018-08-01,0.9992,1.0,0.9948,0.9994,3059190000.0,2395723636.0,tether,2.395723636,0.00020016012810245994
2018-07-31,0.9997,1.01,0.9953,0.9995,3253100000.0,2460926510.0,tether,2.46092651,-0.00020006001800537958
2018-07-30,0.9993,1.01,0.994,0.9989,4311410000.0,2504407563.0,tether,2.504407563,-0.00040028019613725204
2018-07-29,0.9964,1.0,0.9951,0.9989,2404489984.0,2504430127.0,tether,2.504430127,0.002509032517061479
2018-07-28,0.9956,1.0,0.9956,0.9979,2298899968.0,2501842758.0,tether,2.501842758,0.0023101647247890404
2018-07-27,0.9996,1.0,0.9912,0.9971,3092310016.0,2499914767.0,tether,2.499914767,-0.002501000400160122
2018-07-26,0.9967,1.0,0.9929,0.998,2894500096.0,2502003215.0,tether,2.502003215,0.001304304203872748
2018-07-25,0.9924,1.0,0.985,0.9988,3514560000.0,2504109213.0,tether,2.504109213,0.006449012494961782
2018-07-24,0.9979,1.0,0.9934,0.9965,4417310208.0,2498377890.0,tether,2.49837789,-0.0014029461869926414
2018-07-23,1.0,1.0,0.992,0.9975,2808819968.0,2600612066.0,tether,2.600612066,-0.0024999999999999467
2018-07-22,1.0,1.01,0.9948,0.9998,2209939968.0,2656723175.0,tether,2.656723175,-0.00019999999999997797
2018-07-21,1.0,1.0,0.9957,1.0,2164900096.0,2657246631.0,tether,2.657246631,0.0
2018-07-20,0.9989,1.01,0.9943,1.0,3072349952.0,2659877200.0,tether,2.6598772,0.001101211332465702
2018-07-19,1.0,1.0,0.9933,0.9981,3188349952.0,2701964293.0,tether,2.701964293,-0.0019000000000000128
2018-07-18,0.9995,1.01,0.9934,1.0,4082030080.0,2713123126.0,tether,2.713123126,0.0005002501250624762
2018-07-17,1.0,1.01,0.9798,1.0,3620499968.0,2707492274.0,tether,2.707492274,0.0
2018-07-16,0.999,1.0,0.9883,0.9991,2864659968.0,2704809498.0,tether,2.704809498,0.00010010010010008907
2018-07-15,1.0,1.0,0.9967,0.9984,1919559936.0,2702678978.0,tether,2.702678978,-0.0016000000000000458
2018-07-14,1.0,1.01,0.998,1.0,1620770048.0,2714314268.0,tether,2.714314268,0.0
2018-07-13,0.9994,1.01,0.9958,1.0,2279970048.0,2710984485.0,tether,2.710984485,0.0006003602161297228
2018-07-12,1.0,1.01,0.9945,0.9991,2404160000.0,2704622705.0,tether,2.704622705,-0.0009000000000000119
2018-07-11,1.0,1.01,0.9989,1.0,2524790016.0,2610164628.0,tether,2.610164628,0.0
2018-07-10,1.01,1.01,0.9978,1.0,2974149888.0,2610268914.0,tether,2.610268914,-0.00990099009900991
2018-07-09,1.0,1.01,1.0,1.01,2358560000.0,2626693898.0,tether,2.626693898,0.010000000000000009
2018-07-08,1.0,1.01,1.0,1.0,2142080000.0,2618220692.0,tether,2.618220692,0.0
2018-07-07,1.0,1.01,0.989,1.01,2134790016.0,2623330687.0,tether,2.623330687,0.010000000000000009
2018-07-06,1.01,1.01,0.9987,1.0,2460250112.0,2615378909.0,tether,2.615378909,-0.00990099009900991
2018-07-05,1.0,1.01,0.9995,1.01,3606159872.0,2723762187.0,tether,2.723762187,0.010000000000000009
2018-07-04,0.9989,1.0,0.9934,0.9992,2638139904.0,2704961098.0,tether,2.704961098,0.0003003303633997066
2018-07-03,0.9974,1.0,0.9953,1.0,2786769920.0,2708006631.0,tether,2.708006631,0.0026067776218167706
2018-07-02,0.9994,1.0,0.9932,0.9989,2787729920.0,2704051498.0,tether,2.704051498,-0.0005003001801080097
2018-07-01,0.9973,1.01,0.997,0.9988,3653040128.0,2703948627.0,tether,2.703948627,0.001504060964604489
2018-06-30,1.0,1.01,0.9927,0.9992,2540620032.0,2704952976.0,tether,2.704952976,-0.0008000000000000229
2018-06-29,0.996,1.01,0.9903,1.0,2482319872.0,2716155123.0,tether,2.716155123,0.004016064257028116
2018-06-28,0.9988,1.0,0.9898,0.9972,2331049984.0,2699541403.0,tether,2.699541403,-0.0016019223067681675
2018-06-27,1.0,1.01,0.9815,0.9979,2055360000.0,2701550101.0,tether,2.701550101,-0.0020999999999999908
2018-06-26,0.9988,1.01,0.9905,1.0,2025110016.0,2708656344.0,tether,2.708656344,0.00120144173007607
2018-06-25,1.0,1.01,0.9847,1.0,3956019968.0,2708818773.0,tether,2.708818773,0.0
2018-06-24,0.9989,1.02,0.9717,1.01,3952620032.0,2620436761.0,tether,2.620436761,0.011112223445790367
2018-06-23,1.0,1.01,0.9906,1.0,2500859904.0,2612302484.0,tether,2.612302484,0.0
2018-06-22,1.0,1.03,0.991,1.0,3747810048.0,2614961767.0,tether,2.614961767,0.0
2018-06-21,1.0,1.01,0.9941,1.0,2017639936.0,2608522130.0,tether,2.60852213,0.0
2018-06-20,1.0,1.01,0.9944,0.9988,2215259904.0,2604087384.0,tether,2.604087384,-0.0011999999999999789
2018-06-19,1.0,1.01,0.9948,1.0,2253370112.0,2607713917.0,tether,2.607713917,0.0
2018-06-18,1.0,1.01,0.9912,1.0,2073910016.0,2614518553.0,tether,2.614518553,0.0
2018-06-17,1.0,1.01,0.9985,1.01,1548390016.0,2621427475.0,tether,2.621427475,0.010000000000000009
2018-06-16,1.0,1.01,0.988,1.0,1797939968.0,2618194621.0,tether,2.618194621,0.0
2018-06-15,1.0,1.01,0.9951,1.01,2376110080.0,2625259971.0,tether,2.625259971,0.010000000000000009
2018-06-14,1.0,1.01,0.993,1.0,3104209920.0,2517043550.0,tether,2.51704355,0.0
2018-06-13,1.0,1.03,0.9943,1.0,3056750080.0,2515990551.0,tether,2.515990551,0.0
2018-06-12,1.0,1.02,0.9987,1.0,2702340096.0,2509070844.0,tether,2.509070844,0.0
2018-06-11,1.01,1.01,0.9917,1.0,2913220096.0,2511979126.0,tether,2.511979126,-0.00990099009900991
2018-06-10,1.01,1.02,0.989,0.9982,3845029888.0,2502665100.0,tether,2.5026651,-0.011683168316831716
2018-06-09,1.0,1.01,0.9992,1.01,2006880000.0,2522383759.0,tether,2.522383759,0.010000000000000009
2018-06-08,0.9999,1.01,0.9943,1.0,2219579904.0,2511628596.0,tether,2.511628596,0.000100010001000089
2018-06-07,0.9995,1.01,0.9962,0.9987,2554540032.0,2504006888.0,tether,2.504006888,-0.000800400200100073
2018-06-06,0.9979,1.01,0.9909,1.0,2508359936.0,2508870741.0,tether,2.508870741,0.0021044192804890176
2018-06-05,0.9993,1.01,0.9909,1.0,2796069888.0,2509698097.0,tether,2.509698097,0.0007004903432403022
2018-06-04,0.9977,1.01,0.9953,1.0,2798279936.0,2508444527.0,tether,2.508444527,0.0023053021950485805
2018-06-03,0.992,1.0,0.9868,1.0,2796300032.0,2507391528.0,tether,2.507391528,0.008064516129032265
2018-06-02,1.0,1.01,0.9862,0.9935,3187569920.0,2490919612.0,tether,2.490919612,-0.00649999999999995
2018-06-01,0.9991,1.01,0.9947,1.0,2486080000.0,2509622883.0,tether,2.509622883,0.0009008107296567029
2018-05-31,1.0,1.01,0.9947,0.998,2613339904.0,2502134053.0,tether,2.502134053,-0.0020000000000000018
2018-05-30,0.9995,1.01,0.9952,0.9997,2429060096.0,2506456364.0,tether,2.506456364,0.00020010005002499046
2018-05-29,0.9993,1.01,0.9858,1.0,3003919872.0,2508845669.0,tether,2.508845669,0.0007004903432403022
2018-05-28,1.0,1.01,0.9875,1.0,2582710016.0,2513383594.0,tether,2.513383594,0.0
2018-05-27,1.0,1.01,0.9916,0.9992,1885900032.0,2505089972.0,tether,2.505089972,-0.0008000000000000229
2018-05-26,1.0,1.01,0.9829,0.9999,1872140032.0,2506865028.0,tether,2.506865028,-9.999999999998899e-05
2018-05-25,0.9993,1.01,0.9906,1.0,2375610112.0,2508243955.0,tether,2.508243955,0.0007004903432403022
2018-05-24,1.0,1.01,0.9937,0.9988,3122710016.0,2504177373.0,tether,2.504177373,-0.0011999999999999789
2018-05-23,1.0,1.01,0.9961,1.0,3360600064.0,2517219520.0,tether,2.51721952,0.0
2018-05-22,1.0,1.01,0.9961,1.0,2417590016.0,2514587022.0,tether,2.514587022,0.0
2018-05-21,0.9996,1.01,0.9968,1.0,2406449920.0,2514587022.0,tether,2.514587022,0.00040016006402556614
2018-05-20,1.0,1.0,0.9908,0.9991,2610939904.0,2504927008.0,tether,2.504927008,-0.0009000000000000119
2018-05-19,1.0,1.01,0.9942,1.0,2569299968.0,2508043384.0,tether,2.508043384,0.0
2018-05-18,1.0,1.0,0.9937,1.0,3051709952.0,2509923740.0,tether,2.50992374,0.0
2018-05-17,1.0,1.01,0.9967,1.0,3026749952.0,2307579170.0,tether,2.30757917,0.0
2018-05-16,1.0,1.01,0.9904,0.9999,3238190080.0,2307025456.0,tether,2.307025456,-9.999999999998899e-05
2018-05-15,1.0,1.01,0.9939,1.0,3315440128.0,2209656954.0,tether,2.209656954,0.0
2018-05-14,1.0,1.01,0.9895,1.0,3820280064.0,2209943882.0,tether,2.209943882,0.0
2018-05-13,1.0,1.01,0.9932,1.0,3179099904.0,2214314021.0,tether,2.214314021,0.0
2018-05-12,0.9998,1.02,0.9847,1.0,4539990016.0,2209568668.0,tether,2.209568668,0.00020004000800157828
2018-05-11,1.0,1.01,0.983,1.0,4733060096.0,2111881880.0,tether,2.11188188,0.0
2018-05-10,0.9994,1.01,0.996,1.0,3430200064.0,2109964382.0,tether,2.109964382,0.0006003602161297228
2018-05-09,1.0,1.01,0.9931,1.0,3236689920.0,2108215455.0,tether,2.108215455,0.0
2018-05-08,0.9987,1.01,0.9947,1.0,3317769984.0,2111607952.0,tether,2.111607952,0.0013016921998597855
2018-05-07,0.9954,1.01,0.9908,0.9972,4137240064.0,2151180633.0,tether,2.151180633,0.0018083182640144906
2018-05-06,0.9959,1.01,0.9923,0.9972,3948859904.0,2190993214.0,tether,2.190993214,0.001305351942966129
2018-05-05,0.9994,1.0,0.9924,0.9963,3848780032.0,2258716118.0,tether,2.258716118,-0.0031018611166699936
2018-05-04,1.01,1.01,0.9922,0.9986,3844979968.0,2263878398.0,tether,2.263878398,-0.011287128712871254
2018-05-03,0.9963,1.01,0.9939,0.998,4307829760.0,2312443969.0,tether,2.312443969,0.0017063133594299256
2018-05-02,1.0,1.0,0.9927,0.9975,3711889920.0,2311264544.0,tether,2.311264544,-0.0024999999999999467
2018-05-01,1.0,1.01,0.9936,1.0,3901110016.0,2425576635.0,tether,2.425576635,0.0
2018-04-30,0.9976,1.01,0.9929,0.9989,4498440192.0,2414527884.0,tether,2.414527884,0.0013031275060144023
2018-04-29,0.9989,1.01,0.9923,0.998,5167799808.0,2412345206.0,tether,2.412345206,-0.0009009910901992311
2018-04-28,1.0,1.01,0.991,0.9993,4066050048.0,2415533415.0,tether,2.415533415,-0.0007000000000000339
2018-04-27,1.0,1.01,0.9951,1.0,4060179968.0,2427171948.0,tether,2.427171948,0.0
2018-04-26,1.0,1.01,0.9924,0.9996,4206320128.0,2416207797.0,tether,2.416207797,-0.00039999999999995595
2018-04-25,1.01,1.02,0.9861,0.9918,6126580224.0,2397342013.0,tether,2.397342013,-0.018019801980198015
2018-04-24,0.999,1.01,0.9903,1.0,5033249792.0,2298027604.0,tether,2.298027604,0.0010010010010010019
2018-04-23,0.9951,1.0,0.9888,0.9978,3075480064.0,2282216599.0,tether,2.282216599,0.0027132951462164965
2018-04-22,1.0,1.01,0.9892,0.9962,3176019968.0,2278440530.0,tether,2.27844053,-0.0038000000000000256
2018-04-21,0.9971,1.01,0.9938,0.999,3570040064.0,2284885693.0,tether,2.284885693,0.0019055260254738872
2018-04-20,0.9976,1.0,0.9883,0.9983,3458870016.0,2283339585.0,tether,2.283339585,0.0007016840417000029
2018-04-19,0.9979,1.0,0.9929,0.9972,2217799936.0,2280702512.0,tether,2.280702512,-0.0007014730934963763
2018-04-18,1.0,1.01,0.9833,0.9976,2112089984.0,2281672260.0,tether,2.28167226,-0.0023999999999999577
2018-04-17,0.9972,1.01,0.9913,0.9986,2075650048.0,2283838182.0,tether,2.283838182,0.0014039310068191615
2018-04-16,0.9989,1.01,0.9958,0.9976,2125180032.0,2281633378.0,tether,2.281633378,-0.0013014315747321731
2018-04-15,0.9963,1.01,0.9866,0.9986,2057859968.0,2283943391.0,tether,2.283943391,0.002308541603934638
2018-04-14,1.0,1.01,0.994,0.9998,2060220032.0,2286605623.0,tether,2.286605623,-0.00019999999999997797
2018-04-13,0.9958,1.01,0.9894,0.9989,3218919936.0,2284613523.0,tether,2.284613523,0.0031130749146414858
2018-04-12,0.9964,1.02,0.986,0.9968,3636590080.0,2279892864.0,tether,2.279892864,0.0004014452027298946
2018-04-11,0.9976,1.0,0.9925,1.0,1741699968.0,2287712599.0,tether,2.287712599,0.0024057738572573753
2018-04-10,0.997,1.0,0.9917,0.9974,1253949952.0,2281093613.0,tether,2.281093613,0.0004012036108324533
2018-04-09,0.9975,1.01,0.9934,0.9976,1678770048.0,2281548754.0,tether,2.281548754,0.000100250626566405
2018-04-08,1.0,1.01,0.9951,0.9968,1090880000.0,2279842547.0,tether,2.279842547,-0.0031999999999999806
2018-04-07,1.0,1.01,0.9865,0.9996,1332259968.0,2286326591.0,tether,2.286326591,-0.00039999999999995595
2018-04-06,1.0,1.01,0.9914,1.0,1257110016.0,2289633797.0,tether,2.289633797,0.0
